Simulacion,cantidad_individuos,p_mutacion,cantidad_maxima_generaciones,tiempo_maximo,p_optimizacion_deterministica,probabilidad_saltar_periodo,peso_seleccion_paso,peso_seleccion_demanda,peso_mover_periodo,peso_cambiar_task,intentos_mutacion,probabilidad_reducir,probabilidad_completo,Generacion 0,Generacion 1,Generacion 2,Generacion 3,Generacion 4,Generacion 5,Generacion 6,Generacion 7,Generacion 8,Generacion 9,Generacion 10,Valor_Incumbente,Hubo_Mejora,Porc_Mejora_Aptitud
4424,10,0.1,10,3600,1.0,0.05,2,2,4,1,1,0.33,0.66,961.0656039136,974.5295156558001,980.5794100574,984.6692697262,986.2031909069999,978.8710637716,975.106092675,966.828816491,969.1098333038001,966.0460113412,965.6931340726,951.27003849,False,0.004814999246831873
4425,10,0.1,10,3600,0.0,0.05,2,2,4,1,2,0.33,0.66,957.7166273554,956.6835487468,965.6093942758,965.5802793814,976.4716714232,979.0230265050001,971.0673615485999,969.2077649308,966.7155666279999,969.9323800340001,958.6110209880001,934.099208726,False,0.0009338812828903701
4426,10,0.1,10,3600,1.0,0.05,2,2,4,1,2,0.33,0.66,965.888061409,959.8330092407999,969.475902121,975.7339633378,1002.419894033,994.6153518192001,980.4558197549999,975.8623793978,971.9383771241999,973.0358817186,971.1120418304001,938.690737268,False,0.005408473952747281
4427,10,0.1,10,3600,0.0,0.05,2,2,4,1,10,0.33,0.66,967.9833013539999,967.300689954,974.8900857045999,975.5419013315999,979.2955030082,972.9689076779999,969.4728676416,977.5311296998,972.2186134348,978.1911554129999,980.9217889666,957.73636258,False,0.013366436791318628
4428,10,0.1,10,3600,1.0,0.05,2,2,4,1,10,0.33,0.66,965.888061409,964.6948552812,971.0330096656,981.9626019382,988.2182142137999,994.5574166439999,994.7896437060001,984.8503659508,990.4144133453999,989.577838279,990.7141126906001,949.693310262,False,0.02570282445088395
4429,10,0.1,10,3600,0.0,0.05,2,2,4,1,1,0.66,0.33,980.0482749253999,976.8233113919999,970.7467205557999,975.2032721578,986.5858864571999,990.0520427954,979.2936598345999,986.1730111822001,992.994352171,986.464885614,984.417573991,961.35775718,False,0.004458248820378454
4430,10,0.1,10,3600,1.0,0.05,2,2,4,1,1,0.66,0.33,970.3373429984,971.5937692838,978.8056968416,975.2124107568001,975.055558215,980.9881850312,983.2393948904,994.2150849903999,983.4404257497999,991.2302520634,988.4365471360001,958.567824362,False,0.018652486445252574
4431,10,0.1,10,3600,0.0,0.05,2,2,4,1,2,0.66,0.33,961.0656039136,968.3911092422001,984.6022768268,1008.2982649456001,987.5385051684,1008.2571970519999,1005.0487591134,1011.1788212092,1003.7847553211999,999.1539489048,995.9514750991999,966.17905796,False,0.036299156939484246
4432,10,0.1,10,3600,1.0,0.05,2,2,4,1,2,0.66,0.33,970.3373429984,974.7660845411999,974.069216353,976.1735184428001,978.5445115959999,990.4887599898,981.4240652064,982.3066824688,981.0260570779999,977.7859276608,978.8455317621999,954.065026422,False,0.008768279222882543
4433,10,0.1,10,3600,0.0,0.05,2,2,4,1,10,0.66,0.33,961.0656039136,965.7788497244001,980.4006266164,990.3449072198,1002.2593205956,1010.4906119286001,1014.2584631664,1007.1947538418001,1004.1545519222,1007.8367398688,1003.7419695958,954.382830582,False,0.04440525756869839
4434,10,0.1,10,3600,1.0,0.05,2,2,4,1,10,0.66,0.33,967.9833013539999,967.1445643714,974.0908499714,978.3459146124,990.6184674345999,989.7879102152001,983.4821340434,992.9192016224,985.2871597664,973.2401657575999,974.9074757341999,942.282917874,False,0.007153196104224748
4435,10,0.1,10,3600,0.0,0.05,2,2,4,1,1,0.66,0.66,957.7166273554,963.1418905442,981.4973697511999,981.2295680778,986.9888245868,988.4854987254,985.1053358982001,976.4180923440001,972.6949358596,977.0421921834001,976.7399033715999,964.15567905,False,0.01986315729813529
4436,10,0.1,10,3600,1.0,0.05,2,2,4,1,1,0.66,0.66,967.9833013539999,967.1021989872,976.2588235702,980.0496887726,985.371684372,980.7414005648001,979.4493102068,979.9122510714,976.4176612388001,976.0887144146,977.858589226,969.701158516,False,0.010201919659344095
4437,10,0.1,10,3600,0.0,0.05,2,2,4,1,2,0.66,0.66,967.9833013539999,967.8696671182,968.6149359601999,976.426076002,978.5813413230001,980.6231895029999,986.0561734696,997.0024138352001,1001.4836565649999,1001.9838669648,996.2607538443999,953.980917556,False,0.02921274824766706
4438,10,0.1,10,3600,1.0,0.05,2,2,4,1,2,0.66,0.66,961.0656039136,968.0990099320001,983.3915520852,981.6930264537999,984.9241740432001,1003.2725253517999,1006.0312455436,1004.3457182387999,994.3348541020001,997.2919174005999,990.7762661682,966.017349092,False,0.030914291525587712
4439,10,0.1,10,3600,0.0,0.05,2,2,4,1,10,0.66,0.66,970.3373429984,979.4295639624,978.2645288112001,988.9839061549999,990.5296004813999,985.8521660814,989.9462351028,988.3465969216,997.3577016209999,998.8421230494001,1004.7048876718,990.0667809500001,False,0.035418140836672524
4440,10,0.1,10,3600,1.0,0.05,2,2,4,1,10,0.66,0.66,980.0482749253999,977.6962694028,974.2684166202,977.309129887,978.3457725814,978.3944328014001,977.6693652874001,981.1154482062,988.3386304981999,1000.0453762458001,1007.9858073454001,975.179245366,False,0.028506281919762278
4441,10,0.1,10,3600,0.0,0.05,2,4,4,1,1,0.33,0.33,967.492630554,967.6068640400001,972.859927712,986.0977768345999,990.5844595524001,993.3856336052,1007.645341672,1000.454407944,999.971717606,988.4878702743999,990.5635626812,959.2822486160001,False,0.02384610631503128
4442,10,0.1,10,3600,1.0,0.05,2,4,4,1,1,0.33,0.33,967.492630554,967.6053039028,973.0485116431998,991.4917857774001,996.3361859274,986.7335387056,987.5746696926001,982.8741309139999,988.2712814258,987.2517371562001,985.1965202312,958.936652662,False,0.018298733363025704
4443,10,0.1,10,3600,0.0,0.05,2,4,4,1,2,0.33,0.33,967.492630554,968.783378653,971.9618053332,974.9951792608001,971.5277376704,975.7334253249999,983.3650807298,997.4617199664001,1004.3643835925999,1005.4742813874,995.7730865973999,970.17497898,False,0.029230668172848116
4444,10,0.1,10,3600,1.0,0.05,2,4,4,1,2,0.33,0.33,968.1175638651999,967.5912553333999,965.6257722418001,962.8381604399999,966.5902766418,983.7144958994,985.3182134256,997.0460595418001,998.1190543749999,990.2651380249999,1003.5699274876,984.8498398199999,False,0.036619895088832864
4445,10,0.1,10,3600,0.0,0.05,2,4,4,1,10,0.33,0.33,971.9942776136,964.4167474853999,965.5999889838,975.8405369216,996.2408085124,987.5859641892,979.3354912126,987.7687786455999,983.952502717,981.0329875436,979.768168503,960.95540793,False,0.007997877218460644
4446,10,0.1,10,3600,1.0,0.05,2,4,4,1,10,0.33,0.33,968.1175638651999,961.6361049085999,969.7796597496001,980.6528027314,999.3682696582,994.7337158478,987.0913016218001,981.953840408,974.8285191634001,972.8185958934,969.7808733434,951.099778116,False,0.0017180862534497523
4447,10,0.1,10,3600,0.0,0.05,2,4,4,1,1,0.33,0.66,963.3543285747999,965.2916012262,972.9090373636,975.1905788239999,978.8894955468,979.733569512,978.9004479765999,975.4503570998,986.855512395,988.0759212978,984.8075619048001,946.354167708,False,0.02226930703860379
4448,10,0.1,10,3600,1.0,0.05,2,4,4,1,1,0.33,0.66,962.4999359223999,961.0406027028,961.8352071978001,963.8728781066,964.2778169796,978.3384199743999,977.2038980568001,984.7368709333999,976.8985494994,977.1885893627999,984.6466791908,953.635724128,False,0.02300960492758478
4449,10,0.1,10,3600,0.0,0.05,2,4,4,1,2,0.33,0.66,963.3543285747999,969.0892685142001,964.2791873399999,964.6302934346,972.3859548466,978.4885116826001,980.480852606,984.9600127383999,982.7873236736001,982.675320538,980.4119220874,971.75356576,False,0.01770645857566792
4450,10,0.1,10,3600,1.0,0.05,2,4,4,1,2,0.33,0.66,963.3543285747999,968.6882271146,964.0511806124001,965.8870780784,979.5295063916001,986.0249284886,980.8535282303999,985.843538072,985.1248377468,976.6398004504001,982.2621130174,961.835380106,False,0.019627030140169276
4451,10,0.1,10,3600,0.0,0.05,2,4,4,1,10,0.33,0.66,967.492630554,958.5414875004001,963.8331013908,969.7965424604001,978.13962234,986.545664308,997.8585740231999,987.7021822909999,982.4679881106,987.6599652466,995.5233034712,948.822462554,False,0.028972492432473903
4452,10,0.1,10,3600,1.0,0.05,2,4,4,1,10,0.33,0.66,962.4999359223999,960.3992149448001,967.5505803752,966.3873934916,973.914825055,974.5888921039999,985.9992040736,985.6071949846,991.7587046086,991.2788678146001,981.0792138502,955.527081104,False,0.019303147184103253
4453,10,0.1,10,3600,0.0,0.05,2,4,4,1,1,0.66,0.33,967.492630554,967.6068640400001,972.859927712,986.0977768345999,990.5844595524001,993.3856336052,1007.645341672,1000.454407944,999.971717606,988.4878702743999,990.5635626812,959.2822486160001,False,0.02384610631503128
4454,10,0.1,10,3600,1.0,0.05,2,4,4,1,1,0.66,0.33,962.4999359223999,961.0406027028,961.8352071978001,963.8728781066,964.2778169796,978.3384199743999,977.2038980568001,984.7368709333999,976.8985494994,977.1885893627999,984.6466791908,953.635724128,False,0.02300960492758478
4455,10,0.1,10,3600,0.0,0.05,2,4,4,1,2,0.66,0.33,971.9942776136,967.6288912296001,970.2729046344,981.9474753108,985.3199803089999,986.1704469258,980.4544733373999,980.363898284,971.0712769772001,981.0861706503999,978.7833372316,957.55701534,False,0.006984670356977938
4456,10,0.1,10,3600,1.0,0.05,2,4,4,1,2,0.66,0.33,967.492630554,968.5251237955999,972.0415766747999,974.7054717038,982.0413020258,987.4326682056001,986.1766327556,990.1390898394,985.5360844032,987.8264645144,988.0197969298,976.850778674,False,0.02121687104122524
4457,10,0.1,10,3600,0.0,0.05,2,4,4,1,10,0.66,0.33,963.3543285747999,960.3533417450001,964.5351608374,977.3544012562,979.3385773948,978.9474646607999,977.9012295407999,989.3427163944,984.2780849663999,989.4304462782,996.1323854338,955.210553022,False,0.03402492300781213
4458,10,0.1,10,3600,1.0,0.05,2,4,4,1,10,0.66,0.33,966.3101829323999,973.797120095,979.8483645980001,981.0682761142,988.909176578,994.3576048752,1006.8817216728,1011.1450003878001,1005.6447991598001,1010.4889786141999,1014.4194623413999,983.389066824,False,0.049786580187953566
4459,10,0.1,10,3600,0.0,0.05,2,4,4,1,1,0.66,0.66,963.3543285747999,965.2916012262,972.9090373636,975.1905788239999,978.8894955468,979.733569512,978.9004479765999,975.4503570998,986.855512395,988.0759212978,984.8075619048001,946.354167708,False,0.02226930703860379
4460,10,0.1,10,3600,1.0,0.05,2,4,4,1,1,0.66,0.66,967.492630554,967.6053039028,973.0485116431998,991.4917857774001,996.3361859274,986.7335387056,987.5746696926001,982.8741309139999,988.2712814258,987.2517371562001,985.1965202312,958.936652662,False,0.018298733363025704
4461,10,0.1,10,3600,0.0,0.05,2,4,4,1,2,0.66,0.66,967.492630554,968.783378653,971.9618053332,974.9951792608001,971.5277376704,975.7334253249999,983.3650807298,997.4617199664001,1004.3643835925999,1005.4742813874,995.7730865973999,970.17497898,False,0.029230668172848116
4462,10,0.1,10,3600,1.0,0.05,2,4,4,1,2,0.66,0.66,962.4999359223999,965.1932144201999,969.0065458426,979.8928570952,988.8341428492,984.3756936734001,987.4107571075999,986.6802886926,992.591500995,986.941162816,982.7777820092,967.907629182,False,0.021067893440810528
4463,10,0.1,10,3600,0.0,0.05,2,4,4,1,10,0.66,0.66,967.492630554,958.5414875004001,963.8331013908,969.7965424604001,978.13962234,986.545664308,997.8585740231999,987.7021822909999,982.4679881106,987.6599652466,995.5233034712,948.822462554,False,0.028972492432473903
4464,10,0.1,10,3600,1.0,0.05,2,4,4,1,10,0.66,0.66,963.3543285747999,960.3234128125999,964.392964896,976.9621238359999,981.3826816462,981.2546055917999,989.7554119978,994.4524902388,987.611160921,987.5475534956,985.5912493297999,967.723212644,False,0.023082805667046357
4465,10,0.1,10,3600,0.0,0.05,4,1,4,1,1,0.33,0.33,968.0167521854,971.6437182398,968.3166192369999,970.0135682407999,970.4157698154,973.8574673534,972.0655092311999,965.3346962938,969.9554211968,962.1789533058,965.988993142,950.7845702019999,True,-0.0020947561484056243
4466,10,0.1,10,3600,1.0,0.05,4,1,4,1,1,0.33,0.33,962.3578809496,959.2873749488001,965.7964753976,959.8806211732001,984.7374885956,991.5615708472,993.3635786958,998.0162429684,995.2525227927999,990.3940108397999,982.1081718805999,965.278344864,False,0.020522813105153165
4467,10,0.1,10,3600,0.0,0.05,4,1,4,1,2,0.33,0.33,962.3578809496,960.0440282034,969.4182562486,972.8665833718,974.4705243818,983.5150307838,987.402833255,992.7033628968,1001.501601996,994.4345423438001,991.9021498964,972.101181528,False,0.030699877386204184
4468,10,0.1,10,3600,1.0,0.05,4,1,4,1,2,0.33,0.33,971.6039969268,976.9756082125999,977.6529981308,978.4527239686,979.0115959913999,983.1538483082,986.7983000204,988.6446732072,986.933052785,984.4598519589999,979.246643498,967.65097688,False,0.00786600980993676
4469,10,0.1,10,3600,0.0,0.05,4,1,4,1,10,0.33,0.33,977.0227587494,980.8164527924,982.8854715844,986.3607145202001,986.7096659104,991.0341342248,1000.3950225230001,1003.0588898931999,1009.2300688769999,1006.8890617154,995.3869619650001,966.408774656,False,0.018796085404506235
4470,10,0.1,10,3600,1.0,0.05,4,1,4,1,10,0.33,0.33,968.0167521854,972.4103423672001,979.2202322888,983.7284995289999,983.3447231714001,993.4533288210001,999.9094416313999,1004.4974785614,1006.8257367938,1003.952208309,1003.1120104363999,996.326120708,False,0.036254804652676366
4471,10,0.1,10,3600,0.0,0.05,4,1,4,1,1,0.33,0.66,963.1848287524001,971.9189172248,967.8419066104,978.386410228,987.0801737556,986.7957796533999,1000.2876121822001,993.6746393622,996.3224902686001,992.5603604796,989.4862670766,983.490291042,False,0.027306740657727976
4472,10,0.1,10,3600,1.0,0.05,4,1,4,1,1,0.33,0.66,962.3578809496,959.2873749488001,965.7964753976,959.8806211732001,984.7374885956,991.5615708472,993.3635786958,998.0162429684,995.2525227927999,990.3940108397999,982.1081718805999,965.278344864,False,0.020522813105153165
4473,10,0.1,10,3600,0.0,0.05,4,1,4,1,2,0.33,0.66,976.0890570036001,980.3891733172001,976.4653356417999,982.4229198290001,992.92765956,1003.8358203584,988.0134702004,994.9105911638001,988.8761087036,975.9510463401999,977.1155313838001,963.359317626,False,0.0010516195964239325
4474,10,0.1,10,3600,1.0,0.05,4,1,4,1,2,0.33,0.66,971.6039969268,976.9756082125999,977.6529981308,978.4527239686,979.0115959913999,983.1538483082,986.7983000204,988.6446732072,986.933052785,984.4598519589999,979.246643498,967.65097688,False,0.00786600980993676
4475,10,0.1,10,3600,0.0,0.05,4,1,4,1,10,0.33,0.66,971.6039969268,977.4074368924,978.2739743644,979.6415656426,979.2861622451999,989.3394633288001,983.1496837418001,989.543153719,991.2538916772,997.3940542106,989.9129904194,969.757956662,False,0.018844090339800574
4476,10,0.1,10,3600,1.0,0.05,4,1,4,1,10,0.33,0.66,968.0167521854,972.4103423672001,979.2202322888,983.7284995289999,983.3447231714001,993.4533288210001,999.9094416313999,1004.4974785614,1006.8257367938,1003.952208309,1003.1120104363999,996.326120708,False,0.036254804652676366
4477,10,0.1,10,3600,0.0,0.05,4,1,4,1,1,0.66,0.33,963.1848287524001,971.9189172248,967.8419066104,978.386410228,987.0801737556,986.7957796533999,1000.2876121822001,993.6746393622,996.3224902686001,992.5603604796,989.4862670766,983.490291042,False,0.027306740657727976
4478,10,0.1,10,3600,1.0,0.05,4,1,4,1,1,0.66,0.33,976.0890570036001,981.1112638584,979.0590383212,981.2385768766001,992.3472190052,988.7794138756001,997.9354331341999,993.2649230496002,991.3292701966,990.1573196956,990.5835232132,966.132733382,False,0.014849532535581335
4479,10,0.1,10,3600,0.0,0.05,4,1,4,1,2,0.66,0.33,977.0227587494,970.9666636684,974.3883647262,985.6758174774001,992.4052743768,991.0380499342,998.06459581,989.3702485572,988.4307729730001,984.6411149734,985.0206868135999,965.834262656,False,0.00818602022581061
4480,10,0.1,10,3600,1.0,0.05,4,1,4,1,2,0.66,0.33,962.3578809496,959.9060926876,969.444280296,971.5618085844001,973.8095964886,986.6171783154001,977.3357638374,979.9600377268,980.518554789,987.9004181198,987.5915206378,961.459803218,False,0.026220640146159446
4481,10,0.1,10,3600,0.0,0.05,4,1,4,1,10,0.66,0.33,971.6039969268,977.4074368924,978.2739743644,979.6415656426,979.2861622451999,989.3394633288001,983.1496837418001,989.543153719,991.2538916772,997.3940542106,989.9129904194,969.757956662,False,0.018844090339800574
4482,10,0.1,10,3600,1.0,0.05,4,1,4,1,10,0.66,0.33,977.0227587494,980.4687025976,981.0955408762,979.0180452242,979.2278104186,981.1187867681999,981.1861883434,976.109003972,976.8799755944001,973.249361824,976.5579298532,967.002941862,True,-0.0004757605613967957
4483,10,0.1,10,3600,0.0,0.05,4,1,4,1,1,0.66,0.66,962.3578809496,959.3969479232001,965.9976584087999,981.8234751254,978.5907257880001,975.287756469,988.2313837616,983.8793340482,989.3961244673999,987.8748956338001,993.0861387589999,981.6052147739999,False,0.03193017734637244
4484,10,0.1,10,3600,1.0,0.05,4,1,4,1,1,0.66,0.66,971.6039969268,980.3284208058,983.0739874232,985.9094061523999,980.7319033246,988.5625257994001,1000.2963037105999,992.196676773,981.9847646456001,989.843470978,986.2700538746,964.529346972,False,0.01509468568901415
4485,10,0.1,10,3600,0.0,0.05,4,1,4,1,2,0.66,0.66,976.0890570036001,980.3891733172001,976.4653356417999,982.4229198290001,992.92765956,1003.8358203584,988.0134702004,994.9105911638001,988.8761087036,975.9510463401999,977.1155313838001,963.359317626,False,0.0010516195964239325
4486,10,0.1,10,3600,1.0,0.05,4,1,4,1,2,0.66,0.66,962.3578809496,959.9060926876,969.444280296,971.5618085844001,973.8095964886,986.6171783154001,977.3357638374,979.9600377268,980.518554789,987.9004181198,987.5915206378,961.459803218,False,0.026220640146159446
4487,10,0.1,10,3600,0.0,0.05,4,1,4,1,10,0.66,0.66,971.6039969268,977.4074368924,978.2739743644,979.6415656426,979.2861622451999,989.3394633288001,983.1496837418001,989.543153719,991.2538916772,997.3940542106,989.9129904194,969.757956662,False,0.018844090339800574
4488,10,0.1,10,3600,1.0,0.05,4,1,4,1,10,0.66,0.66,963.1848287524001,961.5043490792001,969.9638312764,987.9958414462001,979.0572693117999,983.8451874726001,988.0694469379999,990.635939494,985.9421515464,991.9792380814,1003.3962963398001,976.117832984,False,0.04174844369121274
4489,10,0.1,10,3600,0.0,0.05,4,2,4,1,1,0.33,0.33,963.3482937276,964.2026129816,965.9285398504,968.6876785623999,973.0670350828001,977.9487099262,992.637328593,995.1977114444,993.1777401214,995.6349665289999,985.1362001564,959.35746996,False,0.022616852669654373
4490,10,0.1,10,3600,1.0,0.05,4,2,4,1,1,0.33,0.33,963.3482937276,964.1158859104,964.428247367,969.9292095334,980.501566736,982.5630816398,983.4347505778,989.0552645191999,991.3594054846001,992.3541415978,1000.3907952164,976.209158842,False,0.03845182654081107
4491,10,0.1,10,3600,0.0,0.05,4,2,4,1,2,0.33,0.33,965.9787382226001,960.9816890062,960.3150863213999,971.1063608946,988.4449080533999,1005.051386539,998.8687463488001,1006.9115426898001,1009.8743068034,1003.7131921116,992.3226565983999,959.078154368,False,0.027271737289241597
4492,10,0.1,10,3600,1.0,0.05,4,2,4,1,2,0.33,0.33,973.1783104108001,968.9155410793999,977.9725924656001,971.7457399436,978.6438740158001,987.5128663880001,984.4622165998001,980.515488245,978.1196498106001,978.7447422543999,968.9466857827999,952.858071302,True,-0.004348252095973993
